time,open,high,low,price,vwap,volume,currency,log_return
2023-07-15,30329.7,30387.6,30270.5,30284.4,30315.9,617.38556731,Bitcoin,-0.0014947020060960996
2023-07-16,30284.4,30447.5,30069.0,30239.3,30275.8,804.64532027,Bitcoin,-0.001490325553379082
2023-07-17,30239.3,30330.9,29669.0,30148.2,30041.3,2242.03692220,Bitcoin,-0.0030171829968094303
2023-07-18,30148.2,30212.5,29500.0,29857.3,29885.8,2056.46485575,Bitcoin,-0.009695853844910129
2023-07-19,29857.3,30199.9,29762.9,29912.6,29989.8,1796.09055760,Bitcoin,0.0018504302593566077
2023-07-20,29912.7,30405.9,29591.2,29797.9,29964.6,2182.59405368,Bitcoin,-0.0038418750833104118
2023-07-21,29797.9,30053.2,29720.3,29915.1,29878.5,1288.54211114,Bitcoin,0.0039254484114327895
2023-07-22,29915.1,29980.1,29650.0,29766.8,29839.7,638.16121340,Bitcoin,-0.0049696911533945905
2023-07-23,29766.7,30333.5,29746.8,30082.4,30007.2,833.08133708,Bitcoin,0.010546604645223162
2023-07-24,30082.4,30087.3,28880.0,29178.4,29228.5,2561.93136821,Bitcoin,-0.030511573618308155
2023-07-25,29179.9,29371.0,29060.9,29225.0,29215.6,1194.30071892,Bitcoin,0.001595797843590552
2023-07-26,29225.0,29678.3,29105.5,29336.1,29328.2,2031.46879930,Bitcoin,0.0037943321861028047
2023-07-27,29336.1,29553.3,29071.7,29209.0,29325.4,1379.55036178,Bitcoin,-0.004341958581689501
2023-07-28,29209.0,29506.1,29112.8,29314.2,29279.5,1100.84828241,Bitcoin,0.003595159297872882
2023-07-29,29315.4,29392.4,29261.9,29360.4,29320.6,627.28099598,Bitcoin,0.0015747873712927288
2023-07-30,29360.5,29440.4,29054.8,29277.7,29287.2,448.50009551,Bitcoin,-0.0028206935365315267
2023-07-31,29277.8,29500.0,29123.9,29227.6,29285.8,1448.52308833,Bitcoin,-0.0017126657669035593
2023-08-01,29227.6,29695.2,28760.0,29695.2,29050.8,2853.54766918,Bitcoin,0.015871948257462798
2023-08-02,29694.9,30000.0,28932.9,29152.3,29407.5,2900.00476038,Bitcoin,-0.018451604672008844
