time,open,high,low,price,vwap,volume,currency,log_return
2023-06-28,0.48359,0.48405,0.44607,0.46472,0.46748,9722443.39658506,Ripple,-0.04040186840737029
2023-06-29,0.46477,0.47740,0.46186,0.47471,0.46948,15636718.67655798,Ripple,0.02126901758749241
2023-06-30,0.47514,0.48233,0.45014,0.47339,0.47262,10894610.55309609,Ripple,-0.002784518200378662
2023-07-01,0.47310,0.47567,0.46457,0.47346,0.47090,3826090.68962387,Ripple,0.00014785868960765037
2023-07-02,0.47345,0.49562,0.47057,0.48431,0.48472,4232593.78846589,Ripple,0.022657765793465935
2023-07-03,0.48445,0.49100,0.47876,0.48951,0.48312,10281273.96858792,Ripple,0.010679693216624132
2023-07-04,0.48908,0.49318,0.48202,0.48691,0.48738,3986780.94747504,Ripple,-0.005325589695165309
2023-07-05,0.48826,0.49161,0.46935,0.47763,0.47793,3505083.87238603,Ripple,-0.019242926899900505
2023-07-06,0.47723,0.48385,0.46158,0.462,0.47208,5962801.54567676,Ripple,-0.033271483094284106
2023-07-07,0.46270,0.47049,0.45805,0.46854,0.46610,2222786.13058623,Ripple,0.014056585820899728
2023-07-08,0.46877,0.47467,0.46582,0.47041,0.46962,1223340.15788285,Ripple,0.003983177959221035
2023-07-09,0.46991,0.47156,0.46698,0.46828,0.46897,887405.09403584,Ripple,-0.004538247250388157
2023-07-10,0.46858,0.48003,0.46289,0.47722,0.47193,3398548.44718176,Ripple,0.018911192882407165
2023-07-11,0.47800,0.47813,0.47110,0.4754,0.47471,2057630.75601446,Ripple,-0.00382104556778532
2023-07-12,0.47536,0.47700,0.46444,0.47122,0.47184,3358543.36473886,Ripple,-0.008831478667740766
2023-07-13,0.47159,0.94795,0.46950,0.81499,0.72332,105883915.95162724,Ripple,0.5478507669685833
2023-07-14,0.81579,0.82499,0.66557,0.71822,0.74075,62625057.69237239,Ripple,-0.1263999144264168
2023-07-15,0.71901,0.73569,0.69327,0.71453,0.71482,18244645.16299047,Ripple,-0.0051509449082647474
2023-07-16,0.71429,0.78957,0.70500,0.74721,0.75289,28250124.91542826,Ripple,0.04472128623046735
2023-07-17,0.74707,0.76721,0.71279,0.73754,0.73837,21006338.32091654,Ripple,-0.013025946091400025
2023-07-18,0.73741,0.78350,0.73200,0.77881,0.75566,25787321.69675280,Ripple,0.05444678965136476
2023-07-19,0.77845,0.85250,0.77078,0.82,0.81108,62034914.26779175,Ripple,0.05153722657561206
2023-07-20,0.82000,0.85020,0.77128,0.79399,0.80942,30418069.65474110,Ripple,-0.03223347354891219
2023-07-21,0.79400,0.79873,0.75000,0.77116,0.77721,19765078.02086377,Ripple,-0.029174991978118552
2023-07-22,0.77155,0.77993,0.72220,0.7329,0.75388,15009778.92847055,Ripple,-0.05088660779946359
2023-07-23,0.73290,0.75183,0.71561,0.73851,0.73770,11325632.06054560,Ripple,0.0076253759093602045
2023-07-24,0.73849,0.74213,0.68140,0.70229,0.70130,26164508.52107510,Ripple,-0.05028821870679705
2023-07-25,0.70216,0.71598,0.67349,0.70914,0.69731,10318200.38897099,Ripple,0.00970654411783656
2023-07-26,0.70910,0.73258,0.69270,0.71636,0.71288,12412770.67327129,Ripple,0.010129865646334333
2023-07-27,0.71594,0.73353,0.70711,0.71374,0.71671,7680311.83205096,Ripple,-0.0036640835343475777
2023-07-28,0.71357,0.71857,0.70180,0.71215,0.71243,7509153.52640338,Ripple,-0.002230186983595949
2023-07-29,0.71185,0.71512,0.70500,0.71229,0.71073,3755620.07730447,Ripple,0.00019656847666557953
2023-07-30,0.71224,0.73465,0.68395,0.7046,0.71037,5659904.09921722,Ripple,-0.010854865950123485
2023-07-31,0.70459,0.72064,0.68600,0.69758,0.70160,7526187.01832712,Ripple,-0.010013063448122533
2023-08-01,0.69750,0.70818,0.67234,0.70682,0.69158,13311732.86696794,Ripple,0.013158834134007976
2023-08-02,0.70659,0.70761,0.67578,0.68421,0.69025,9693840.51806111,Ripple,-0.032511148546854586
2023-08-03,0.68436,0.68699,0.65325,0.66244,0.66901,13692543.96901231,Ripple,-0.03233490032487803
2023-08-04,0.66226,0.66708,0.62420,0.63452,0.64864,12563327.30175517,Ripple,-0.043061180181035844
2023-08-05,0.63448,0.63481,0.61000,0.62815,0.62374,11511463.68277457,Ripple,-0.010089816089827616
2023-08-06,0.62805,0.63802,0.62043,0.62303,0.62978,5294653.93727541,Ripple,-0.008184319729247
2023-08-07,0.62293,0.62855,0.59267,0.62281,0.61333,13839483.13114204,Ripple,-0.00035317537129452123
2023-08-08,0.62290,0.64800,0.61335,0.64167,0.63112,13100670.78652727,Ripple,0.029832656495591324
2023-08-09,0.64166,0.66549,0.63000,0.64318,0.64802,22639057.96818654,Ripple,0.0023504700084719166
2023-08-10,0.64302,0.64402,0.62351,0.63252,0.63161,16227489.84620749,Ripple,-0.016712782198832796
2023-08-11,0.63249,0.64000,0.62521,0.63152,0.63127,5245270.28816159,Ripple,-0.0015822287405788996
2023-08-12,0.63113,0.63269,0.62216,0.62732,0.62885,5268492.44085168,Ripple,-0.006672834648313105
2023-08-13,0.62730,0.63782,0.62346,0.62555,0.63029,7586917.19170946,Ripple,-0.002825514502814749
2023-08-14,0.62510,0.63623,0.62386,0.63348,0.62965,8684370.65669456,Ripple,0.012597165860116147
2023-08-15,0.63358,0.63384,0.58003,0.60977,0.61184,14513772.62407792,Ripple,-0.03814659173741125
2023-08-16,0.60964,0.61749,0.57114,0.58836,0.59415,24378376.75879593,Ripple,-0.03574283143497178
2023-08-17,0.58825,0.59415,0.39948,0.50684,0.52427,54930773.21205486,Ripple,-0.1491436335204348
2023-08-18,0.50645,0.52000,0.48304,0.50598,0.50273,31815004.92982882,Ripple,-0.00169822911610226
2023-08-19,0.50599,0.52402,0.50069,0.51932,0.51134,10114776.91883093,Ripple,0.0260231206774476
2023-08-20,0.51982,0.55727,0.51592,0.53845,0.53740,11757415.72316965,Ripple,0.036174378282837205
